"features.properties.CNTR_X","features.properties.CNTR_Y","Lat","Long"
"400546.849","428299.008","53.7625046661564","-2.01075197238178"
"395130.989","429323.002","53.782591648212","-2.01636932746689"
"399959.91","422786.571","53.7594743932455","-2.00893883251891"
"400964.263","423948.046","53.7783150856325","-2.0162375391806"
"395589.639","429506.112","53.7838177115778","-2.00802322771633"
"400286.79","422204.707","53.763887754115","-2.00919874538449"
"410252.186","420327.91","53.7781949183719","-2.00452509964326"
"404263.214","427399.625","53.785108945717","-2.01316279374431"
"399553.605","425597.304","53.7696018014675","-2.01824441563389"
"404220.227","421503.466","53.7700018633916","-2.01809936265191"
"400363.153","427902.802","53.7694698153298","-2.02109276960041"
"396627.359","424364.675","53.7688676798694","-2.01844250187504"
"404471.609","428706.118","53.7666557962093","-1.9789388338784"
"398314.78","429164.472","53.7805512571389","-2.00638119960248"
"399731.036","429344.045","53.7630965854026","-2.00133877383097"
"398607.002","430421.052","53.7633676023313","-2.00067068836325"
"398714.027","430575.009","53.7612825904405","-2.01288027122004"
"401092.015","432462.021","53.7825834308079","-1.9982310952622"
"398635.985","430562.015","53.777317851118","-2.00793357127762"
"398673.022","430546.983","53.7913024653399","-1.99724450718479"
"400922.266","432270.288","53.762700583146","-2.00315002197395"
"398696.03","430563.999","53.7645479536973","-2.01638160706081"
"398637.011","430282.964","53.7725102872596","-2.01985036452193"
"400321.009","431755.971","53.7720892279903","-2.02013843288367"
"399556.021","432024.026","53.7820854746193","-2.00710221802225"
"399638.646","429070.365","53.763376623882","-2.00236490217085"
"400418.878","430086.696","53.7829394426216","-1.99527972875134"
"398980.183","429608.84","53.7682465530616","-2.01647331075703"
"398914.298","430235.597","53.7626127289214","-2.01547156917351"
"400310.989","431870.014","53.7669090364697","-1.99364458375459"
"399844.119","429693.712","53.7577732125118","-2.0054814448713"
"399532.07","431775.026","53.7843237653675","-2.00673904958153"
"398672.863","430663.143","53.7819142998588","-1.99512776136249"
"398691.86","430709.979","53.7686716858324","-2.02068078371909"
"398920.247","429824.14","53.7711980759368","-2.01978646978888"
"399792.365","429618.507","53.7865367945442","-1.98600041131956"
"400181.506","432800.366","53.7710450600903","-2.0201355204727"
"399477.237","431244.65","53.7711800878355","-2.02069758511799"
"400116.543","431830.4","53.7882599594728","-1.98342301753195"
"399150.963","429460.833","53.7712970901627","-2.01951342882583"
"399955.792","429692.706","53.769912887135","-2.02113673706791"
"399911.755","429662.557","53.7602333975263","-2.00408020252498"
"399579.559","431604.345","53.7586165468673","-2.02556392255381"
"401388.125","430058.711","53.754479906393","-1.93217464695099"
"398784.533","430304.727","53.7154624951564","-2.05110885628862"
"398609.885","430371.761","53.7472778924641","-1.99449263871049"
"398807.18","430430.895","53.6897364888657","-1.93608585162669"
"398797.609","430386.392","53.726553464654","-2.00676643035232"
"399132.831","432111.434","53.7427374810126","-1.93535361062963"
"399701.836","431342.201","53.6790856656669","-1.84477265817675"
"399393.678","429750.61","53.6960570360103","-1.99565599594381"
"399471.411","431967.738","53.7616716280199","-2.06690777272789"
"398930.093","431355.682","53.7117273676103","-1.98538889494021"
"399410.748","429259.638","53.7012875832189","-2.00060731795024"
"398921.519","431831.437","53.7600215558748","-2.0738628687982"
"399291.276","429596.761","53.7508392621087","-1.99170611360002"
"398619.08","430469.003","53.7545389053431","-1.93210163923122"
"398907.102","431883.4","53.7484773054059","-1.9390258061279"
"399043.391","431988.621","53.7605333347801","-1.92714269883395"
"400026.122","431205.779","53.7483092740887","-1.93867676642955"
"399623.562","431471.717","53.7304099465269","-2.00180650715871"
"401478.046","430267.469","53.7320070731334","-1.99637873819072"
"399796.784","432913.085","53.7058720006873","-2.01990345279714"
"399881.831","432907.627","53.7393091247381","-2.07390569574101"
"399814.953","432736.625","53.7523764983382","-1.99352522723281"
"399804.218","432782.465","53.7457478277723","-2.00112852273116"
"398713.704","430188.032","53.702781122573","-2.06560489076645"
"399910.309","429772.59","53.7305401105511","-2.07406981778499"
"400123.105","429395.54","53.7507457028615","-1.88329464341777"
"399727.235","431652.174","53.7509237349108","-1.88393670344445"
"399843.933","431623.349","53.6738842088726","-1.91033424719806"
"399490.476","431196.472","53.6735661209564","-1.90752589547655"
"398728.676","431912.043","53.7700299317102","-2.02262491645549"
"398720.947","431415.931","53.738448448723","-2.04407246081303"
"398784.548","430350.679","53.7668634359003","-2.02356530241159"
"398639.685","430589.162","53.7529689905486","-1.94448528819873"
"400100.954","429470.749","53.6780152126088","-2.0772849193005"
"399505.647","428947.109","53.728772787756","-1.86984696138137"
"399159.067","431860.979","53.7570927668464","-1.90200247511934"
"398922.254","431871.603","53.7462473703157","-2.08775428234893"
"399068.262","432118.235","53.762010711094","-2.07164145288563"
"399377.399","429771.864","53.7620527090751","-2.0715644418969"
"399602.163","431622.256","53.7744357791388","-2.03793662491792"
"399115.234","432091.411","53.7274205807664","-2.00557020423426"
"390313.02","425890.063","53.6973071046633","-1.99268659137097"
"390481.018","425739.064","53.7619006576101","-2.06780889552079"
"390860.975","426396.973","53.7596284302959","-1.93733408385473"
"390886.018","426114.987","53.7566961714921","-1.93625107343894"
"391192.981","425519.024","53.7367654288527","-1.98067553254534"
"391202.996","425580.979","53.7330389913818","-1.98139682416846"
"391267.029","426225.069","53.7034337843843","-2.01592406880581"
"391326.985","426076.979","53.7027227053397","-2.00853520569592"
"389793.029","425134.029","53.7028497417767","-2.02295498434623"
"392736.723","422539.354","53.7416021242657","-2.05997310338569"
"392752.974","422169.061","53.7522149312948","-1.94674159689806"
"392778.98","423044.947","53.7522149312948","-1.94674159689806"
"392782.979","425534.962","53.7508868458983","-1.95248937951737"
"392798.967","421394.063","53.7077301202426","-2.01016719788718"
"392878.99","421170.974","53.706034978607","-2.01031527998396"
"392918.993","421202.065","53.716647999198","-1.98757377012329"
"392987.022","422586.027","53.7396283440774","-2.08171766003789"
"393379.302","422613.147","53.7376065449918","-2.09513939622432"
"393587.981","423730.987","53.7396943732364","-2.08230271869905"
"393713.011","425693.029","53.7367775738372","-2.06243748917575"
"393804.024","425519.002","53.7360304679157","-2.06181946640365"
"393809.01","425497.967","53.737143632626","-2.06292752899861"
"393999.019","425431.956","53.7379457562534","-2.06423461893831"
"394210.025","425475.964","53.7393080967005","-2.07255753215915"
"391452.972","425459.012","53.7507209013688","-1.95747599514386"
"391559.77","421701.013","53.7029477448742","-2.02255892473753"
"391549.981","422158.977","53.7115161462733","-1.90358300772713"
"391788.992","423671.973","53.7473719437456","-1.99604781154549"
"391796.986","421969.058","53.7242109942136","-1.99029654490314"
"392137.019","423266.951","53.7342332177339","-1.98754052198773"
"392181.991","423276.999","53.7560821712147","-2.01303041137643"
"392181.973","421207.04","53.7206175923125","-1.99501439041241"
"392204.524","421302.797","53.7282525961071","-1.99575990963213"
"392272.012","423342.934","53.7718115464072","-1.899354311383"
"392281","421538.985","53.6970063019618","-1.93800167060929"
"392312.025","421531.034","53.7611299804978","-2.03868260531358"
"392366.006","421627.74","53.7426859253231","-2.03863647460671"
"392485.006","422638.998","53.761618082026","-1.97420156834767"
"392495.992","422250.026","53.7583365259356","-2.02561693637439"
"392564.402","422580.349","53.7267980392351","-1.82809871689915"
"392593.954","426447.049","53.7178485792652","-1.81459956198396"
"393010.98","421238.974","53.7186532372778","-1.98694454539644"
"392495.003","420358.038","53.7298232477236","-2.04219166725501"
"393519.389","425713.551","53.7475904842766","-1.95789919544486"
"393569.85","420792.33","53.7117273676103","-1.98538889494021"
"394243.038","424763.966","53.6959820568777","-1.99677913551757"
"394303.034","423993.949","53.7016076076595","-2.00208248466003"
"392642.991","425756.039","53.7017096208922","-2.00312660528273"
"392642.991","425756.039","53.7413972592408","-2.0023339479725"
"393579.971","422349.07","53.7518799017528","-1.94762472847214"
"393209.978","424493.009","53.7157608835881","-1.98761484147031"
"393346.964","424478.012","53.7353943429033","-2.05982131229797"
"395112.985","423960.965","53.7346392410896","-2.05965632102761"
"393497.968","422490.037","53.7364305286089","-2.0621834745754"
"393367.978","425313.003","53.7613450550603","-1.97415056569063"
"392924.67","423936.683","53.7602986823592","-2.0247857777884"
"394428.025","424824.041","53.6985569608806","-2.07955573645872"
"392877.991","423885.018","53.7751688940971","-2.04064000424218"
"392877.991","423885.018","53.7298492877247","-2.04658829600119"
"393728.019","421500.058","53.7283980906173","-2.04601431780674"
"394597.127","425018.096","53.7278155520605","-1.99653304704925"
"391709.15","422144.449","53.7636466791758","-1.93050101505022"
"392644.01","423190.017","53.7655184036879","-2.03482083466287"
"393223.982","423837.989","53.7622300897222","-2.03937267362042"
"393987.99","421634.996","53.7503395524084","-1.93894671591996"
"394235.008","421359.97","53.76100262516","-2.07241560950419"
"393483.014","420389.021","53.7048693683001","-2.06339754959752"
"395948.471","424689.009","53.7572372654757","-2.01329341995903"
"393830.548","420261.366","53.7462721086302","-1.9448876641324"
"393737.394","420250.255","53.754410902142","-1.93229466095173"
"395378.84","424721.826","53.747352188607","-1.9408610874467"
"395513.517","424907.383","53.7481282843864","-1.9407250379149"
"395498.994","424770.992","53.7557439461833","-1.92872711119429"
"395817.971","425319.532","53.7549320801135","-1.94049468675516"
"395256.001","425635.739","53.7349448816183","-2.03685761991428"
"392983.31","425800.569","53.6778952015615","-2.07759895529135"
"394295.663","420911.625","53.677669171341","-2.07749694783633"
"393636.239","422170.307","53.7015745492649","-1.99721590772039"
"395131.643","425707.968","53.7657146585995","-2.04750271875497"
"395297.052","425583.626","53.7553311580665","-1.79961666119508"
"396377.467","425535.886","53.7014459368599","-2.06560299608033"
"395419.138","424699.087","53.6789524052593","-1.89108178831102"
"395437.333","424940.505","53.6818254943411","-1.87622676997421"
"392736.358","424720.706","53.7168830264479","-1.98763475820034"
"394435.702","421146.54","53.681771456868","-1.87458153707959"
"396062.94","424999.101","53.7388046375726","-2.05245452169798"
"395528.371","425047.557","53.7393897185908","-2.05254049416242"
"392627.41","425790.445","53.6806515382608","-1.88687726787103"
"395514.444","424911.054","53.6735479964697","-1.90124007516836"
"393315.544","423305.479","53.7568426371543","-1.96773997170543"
"395373.835","424732.29","53.7354623458807","-1.98632629627831"
"394543.68","420980.409","53.7409529593245","-1.9828775717873"
"403889.47502853","427936.82048906","53.7557516368104","-1.90231658067264"
"396907.018","428188.048","53.754735530732","-1.90179055761485"
"396857.037","428194.981","53.7612936246859","-2.07007725076091"
"392570.41012126","420516.12659463","53.7587655054192","-2.0217824437148"
"397077.80077623","427019.58916417","53.7408957931692","-1.9713261750399"
"395320.23980727","429058.58734527","53.7174980874239","-1.98685061063963"
"391531.017","421328.01","53.7702570070333","-2.02556327056439"
"391005.00834033","422938.8691184","53.7618638200025","-2.02514578888176"
"404344.57747086","429802.86894336","53.7012355827153","-2.00622199427438"
"395821.51429755","423232.97648262","53.6779142224228","-2.07823502669105"
"395718.46074042","423269.56702539","53.762127837408","-1.95250886919978"
"402363.76764006","430008.49834273","53.7604545157613","-1.93833716359315"
"402153.26685063","430471.3302915","53.7697351253853","-1.89356394085219"
"402170.76880682","430756.19702099","53.7489235980346","-1.95378863601607"
"402303.36449615","430137.93119859","53.6759589086207","-2.07454470099602"
"404586.24347223","429881.86369618","53.7557919717737","-1.92965022862529"
"406008.24770497","428910.29467316","53.7175041007968","-1.98751970349195"
"403035.2887872","427683.92898352","53.7445600392286","-2.08452291191061"
"402936.724066","427791.38559221","53.7209376997431","-2.00026403136013"
"416640.42990867","423501.33789538","53.6957402402858","-1.9417072295674"
"416420.61109752","423381.31847625","53.6958322385011","-1.94134518225996"
"394858.39527973","422400.09919638","53.7399176670844","-2.04491051188771"
"393470.97199073","423598.65088774","53.7412116289213","-2.08504106792963"
"412082.03390884","424787.84928084","53.766070315312","-2.02364537702845"
"393912.22351835","423250.16547223","53.7631649299045","-2.02546079057789"
"403750.69620155","427005.70099948","53.7638199845941","-2.02518873951642"
"393793.26640835","421938.47404779","53.7488545946635","-1.95427270338351"
"399920.66356632","430161.75038106","53.6755428377517","-2.07378463832594"
"403810.92516977","424079.76560805","53.7549981172179","-1.9422849094964"
"404671.00243843","429292.52691252","53.7537390454477","-1.94438023740217"
"404055.05684621","428006.32426438","53.7171981722814","-1.99599478085969"
"404705.3636467","428839.62485622","53.7517375086781","-1.99654560769094"
"394283.37200652","428513.80701783","53.7504095722012","-2.01221356112889"
"394312.46830905","428487.1481909","53.7068890915679","-2.0216906301219"
"389392.21341358","424019.77039517","53.7403547352983","-1.97184026273116"
"395892.42829167","420907.51813643","53.7744487796561","-2.03826866991967"
"396260.30437968","420138.55247409","53.6740292130025","-1.85855784918287"
"397017.3056049","419868.49899497","53.7381626033171","-1.98145956173251"
"397496.7575407","420058.23842995","53.7031639953222","-2.05110355873994"
"397525.91542568","420000.38193564","53.7132065327254","-1.98461367782827"
"397559.82425896","420048.2287436","53.6952475097204","-1.83747963694739"
"398125.96545689","422923.08539782","53.7539369281706","-1.93579515113197"
"403055.46779519","431762.2998751","53.7114683199592","-1.98461081182604"
"403794.41538055","431700.18835131","53.7032007503747","-2.01224663941747"
"403846.9201132","431719.27182905","53.7123200077847","-1.77054539229207"
"404288.15356788","429512.85258908","53.7100157722332","-1.77486812307757"
"406290.59515616","430885.85982094","53.7323670973177","-1.99471851664266"
"406246.17502092","429788.55597774","53.732748132897","-1.99443445821615"
"406227.89638701","429847.81023661","53.7386968733671","-2.06609276885236"
"406212.501","429860.358","53.7391529659137","-2.06799896846429"
"406363.451","429371.245","53.7391952537637","-2.07984343278959"
"406472.405","428121.843","53.7305012438316","-2.03075801620822"
"405820.02363191","427076.80194301","53.7719045730266","-1.90032140393896"
"407304.65939126","425704.29847289","53.7446800130903","-1.95291874212322"
"408180.64","426153.051","53.7613830341619","-2.04057887539289"
"408584.583","424837.55","53.7418357771071","-2.03644021011869"
"408594.527","424886.412","53.7059715334345","-2.06461656801029"
"408565.412","424930.53","53.7075248403129","-2.0697940357224"
"405307.0241437","424098.30880873","53.7578076375683","-1.96185020142447"
"403398.56107912","424238.64242616","53.7684768381564","-2.03304234686376"
"400702.1472139","418807.3113463","53.6998741816605","-2.08191294221697"
"400701.63147505","418807.22422561","53.7523898712117","-1.94179897702475"
"402077.84685027","418705.24395903","53.7185516828969","-1.81500056526117"
"398858.47965546","416303.33379964","53.7072878467383","-1.79625898409727"
"402601.57315832","416235.45731514","53.7075309001193","-1.79808820336697"
"404955.19415995","418124.61712754","53.7195144163301","-1.99239214949117"
"411409.04281972","423083.08015063","53.7555276128607","-1.90212056375331"
"411432.10881544","423093.36125614","53.7624547435815","-2.07056627515104"
"410093.397","427526.363","53.7579874403779","-2.02186947673415"
"412348.44964044","427800.35562831","53.7545869983622","-2.00928100196286"
"393407.046","422623.232","53.743897842102","-2.07994633467639"
"395661.00916019","423377.15379866","53.7077788760644","-2.0701440548767"
"396732.49676724","434475.70398464","53.7678815503539","-2.02013678338362"
"396708.01770021","433717.6204327","53.7620248256925","-2.02496175809596"
"396046.7450771","433172.9673628","53.6960991381002","-2.00049454957956"
"393125.34329364","432878.6066072","53.677929202864","-2.07723090715373"
"392194.42735101","431370.43356165","53.6790403136913","-2.0761477319391"
"394153.87600911","431418.63499456","53.7537698814669","-1.93385590652267"
"394183.83230964","431670.19674179","53.7507145809491","-1.93743750073746"
"394203.19027354","431679.33233337","53.7595172348962","-1.92656465200065"
"395242.35740414","429138.29565753","53.7628985748121","-1.9287128117827"
"411280.4473594","428756.31039432","53.7544409074201","-1.93221464708169"
"411289.53936125","428727.29871859","53.7481802410655","-1.93750362731099"
"413722.87330026","424736.05797083","53.7395117994922","-1.9835817479894"
"417253.0500753","422652.81881993","53.7346102572319","-1.9871184387673"
"417692.08897743","420882.43059631","53.7594496685167","-1.95535933585415"
"408288.71765681","430318.12808867","53.7566214959814","-1.95878988502428"
"407521.489","430259.115","53.7040341912469","-2.05893220839775"
"407509.874","430225.941","53.7048353335518","-2.061258359184"
"401789.63034433","423579.26204466","53.7612091840012","-1.90362750526815"
"401814.903153","423574.78799056","53.716283840271","-1.91123270348508"
"401044.71701958","426345.3406763","53.7442799076918","-2.08050739693612"
"407002.42735195","418899.70294915","53.7524397981923","-1.93683033989428"
"407807.73589974","422861.19489209","53.7617727003761","-2.07277264007153"
"409797.05890071","424337.06465133","53.7294668537692","-2.06858927340125"
"400278.193","428641.784","53.7422013899226","-1.9341004813747"
"396761.633","426952.05","53.7416113256278","-1.93452356775877"
"396021.917","426365.414","53.7739627020083","-2.03577730892479"
"393838.516","426592.95","53.6917292604443","-1.79046407640094"
"393956.23047475","426648.43958053","53.6958691089428","-1.78432973968497"
"394434.20713316","427610.79478351","53.7094431452346","-1.79967227718713"
"395250.11435909","429143.48328624","53.7696461841897","-2.04893667929182"
"400897.9","426381.947","53.7085626679078","-2.10480331352696"
"403918.586","426598.043","53.7587975061521","-2.02178444748479"
"400373.63732958","426260.28372362","53.7591065917306","-2.02562192554951"
"392868.81106475","423726.18640067","53.7641021970351","-2.0352130135344"
"393081.77835761","423809.74474125","53.7185862185877","-1.98649649107855"
"395718.356","423334.069","53.6767235871747","-1.86272522489935"
"395661.00916019","423377.15379866","53.7717585514015","-1.90004738459225"
"397795.444","418739.734","53.7189582880188","-1.98802065291035"
"404199.39499443","422728.7707825","53.7390249325608","-1.93068019595794"
"406355.95294679","424338.21434213","53.7404190407032","-1.92827682056726"
"406355.95294679","424338.21434213","53.7173812443587","-2.00475989243691"
"406355.74069589","424337.61889442","53.7719735515334","-1.89874025963801"
"406357.7397011","423970.57111548","53.7596639045951","-2.04208212946458"
"405307.11714955","424098.15208264","53.6981374378479","-1.94030691759791"
"395217.11679881","423698.18028637","53.7386645586604","-2.04915017820046"
"392736.60759598","421344.2354258","53.7698030596032","-2.03459345436156"
"394540.33251304","421078.79610597","53.7215817785007","-1.99938587255735"
"394468.32534872","421116.43557488","53.7613710606634","-1.97452961449861"
"394430.335","421115.13366667","53.7086062216444","-2.01474070533871"
"398126.01960789","422923.1682747","53.7387487982495","-1.99085667434186"
"397839.879","422638.1","53.7632236098515","-1.92893882722885"
"397751.499","422684.647","53.6793816859997","-1.84332046965425"
"397623.62431941","422752.78710464","53.6794436863948","-1.84289641152548"
"398031.916","423181.942","53.7559401585489","-2.01314243246596"
"399914.313","423298.005","53.717858140662","-1.98763368415288"
"394441.037","428226.349","53.7511617038214","-2.01493883634336"
"394414.733","431678.529","53.7426357450843","-2.02781703033695"
"407480.50760057","423968.13054358","53.7217507995285","-1.99913582282999"
"407377.138","423466.608","53.7392005592257","-2.04445848118913"
"407655.08","423068.972","53.6778922065358","-2.07754594299265"
"408926.689","422723.062","53.7353013332342","-1.98664735431382"
"394095.177","431605.283","53.7263898201437","-2.04554940038916"
"411759.02","428150.582","53.7469563029395","-1.95160946520875"
"411711.9327434","428220.67525679","53.7655886963375","-1.90494745485897"
"412308.45522536","428806.25608693","53.7340877652155","-2.03649160446911"
"412269.719","427657.095","53.721399757363","-1.99933287436036"
"410386.445","426884.581","53.7302293024215","-2.04199160765426"
"410366.556","426900.336","53.7310063074273","-2.03015191205685"
"410048.198","427411.112","53.7297846833077","-2.06132265027878"
"409616.86593953","421501.93415832","53.7023299267774","-1.77047401287152"
"407865.54113177","420576.35199584","53.7087152349656","-2.01465168273726"
"407930.83488894","420588.47144459","53.7061899999789","-2.01165043639254"
"407467.68265242","420558.25482637","53.7334942121597","-1.99339327704719"
"407493.54860062","420573.41747544","53.7471313258426","-1.95182348984958"
"407768.0061708","420768.9340471","53.7309843996805","-2.04159749959673"
"406776.219","421287.19","53.737551317291","-2.04345942114553"
"407990.15003833","421078.22001591","53.7166597950951","-1.78045831628012"
"416423.16976404","421926.11596821","53.6495037828765","-1.91879511295621"
"417077.389","422865.439","53.6506300078393","-1.92181945308873"
"413377.91451069","422837.63246954","53.6539041015088","-1.91176590514205"
"413377.81111632","422837.56898096","53.7107053693202","-2.13749137491197"
"413277.98819704","422720.84306869","53.7576502979354","-2.0701874421308"
"412912.94207961","422568.3782825","53.738046558794","-1.97913728263409"
"412960.47651939","422348.45466679","53.7666814534116","-1.88048774294195"
"413408.32","426937.239","53.6736179966108","-1.90091502974975"
"412320.75","427689.05","53.661232686208","-1.90406239342467"
"410989.54486723","425915.02319271","53.7166182771382","-2.13869315333687"
"402986.95331015","421511.67797153","53.7173643983842","-2.13895314600348"
"403564.708","421173.178","53.7640967579992","-1.93168314546224"
"404030.32030555","421509.37955667","53.7376286378908","-2.06034428134764"
"404010.125","421303.582","53.7369005367287","-2.06022229382213"
"402874.41128621","418632.97909621","53.7364864916873","-2.0601463037371"
"402739.013","418643.858","53.7140237679274","-2.12787985970759"
"402524.7158771","418648.20987447","53.7150370338052","-2.13852122964817"
"402644.96806666","418931.53864042","53.649587926645","-1.9232587319165"
"401739.52868049","419104.2155883","53.7046528523106","-2.00471167252472"
"390470.998","424082.933","53.6656600656641","-1.89774024029223"
"390537.025","426962.053","53.7664204093985","-1.8796236322827"
"390651.006","423767.027","53.7047859045956","-2.02105865208514"
"390743.003","427149.001","53.7047769041989","-2.02211879219974"
"390746.968","423760.938","53.7111480410112","-2.05647256461669"
"390838.956","423781.005","53.7411684412849","-2.07787816980307"
"390845.958","427817.026","53.7625788529464","-2.08029973498736"
"390934.99","427918.989","53.6766882556945","-1.89703245822064"
"391204.994","422999.049","53.7331999052191","-1.97421192163292"
"391311.973","426480.996","53.6766882556945","-1.89703245822064"
"391369.311","423317.933","53.7670965648958","-1.95617900833531"
"391372.986","426157.001","53.7406163357053","-1.87425301266657"
"392813.969","422159.063","53.7415514717237","-1.87506908751874"
"392931.012","427462.988","53.7650861694801","-1.87591015325257"
"393842.018","425412.028","53.7656082718634","-1.87745635682105"
"393859.009","425094.021","53.7472362177921","-1.87825216872421"
"393860.031","425118.052","53.7011933118975","-1.92130210881013"
"393974.984","426221.048","53.6990392208501","-1.92559281613366"
"396485.027","428164.994","53.770212847508","-1.87021997326976"
"396590.969","426570.995","53.7361696910523","-1.93535193867394"
"396602.154","426533.157","53.7237276119298","-1.77208473598396"
"397128.962","430620.025","53.6665121292447","-1.89646706832939"
"397190.03","430570.476","53.7377878842189","-1.93578891058869"
"397298.99","429837.303","53.7714640478829","-1.87240123429297"
"397692.778","428237.978","53.6703415412717","-1.8957917552637"
"398187.78","427846.001","53.6831634312486","-2.09800909871316"
"398392.744","429077.663","53.7643938112037","-1.93201617995124"
"391472.996","426549.01","53.7446632661133","-2.13188606221129"
"391527.391","423414.324","53.6931327596329","-1.76028515195875"
"391778.281","423514.894","53.7281073614766","-1.77795816127951"
"391867.994","423517.962","53.7271552359072","-1.77840228020459"
"392115.467","426633.538","53.6986952879326","-1.86981860029552"
"392247.018","422259.005","53.7661412486038","-1.87071732718613"
"392343.254","423073.687","53.7550130848124","-1.87135875994103"
"392430.02","421482.996","53.7346805616936","-1.87166292112267"
"392670.96","427173.008","53.7373058996099","-1.87223087595457"
"392690.982","425605.981","53.7511846788042","-1.872310055901"
"398439.046","427497.993","53.7641059876042","-1.87292778219733"
"398493.813","429064.722","53.7643520209043","-1.873133797451"
"398828.81","429061.503","53.7497474971071","-1.87313425873204"
"398853.873","430072.945","53.7386730825748","-1.8731979515224"
"398901.815","429139.918","53.7095791753719","-1.99204487378272"
"399235.995","431350.052","53.7497344939043","-2.0130477082735"
"400241.993","423506.939","53.7440428580631","-2.02314235505032"
"400540.008","423741.935","53.7401503380122","-2.11505592626231"
"400715.004","424240.951","53.7376911136511","-2.11990059750515"
"400734.965","424574.509","53.7380691700602","-2.1201146251403"
"408569.995","429537.029","53.7386622495513","-2.12049466127962"
"408650.986","429411.011","53.740485510868","-2.12145575000314"
"394311.019","424615.011","53.738965331275","-2.12273994536324"
"408527.016","430381.983","53.7359149391984","-2.12279302290099"
"406877.031","419273.028","53.7372031020267","-2.12290200022652"
"394323.065","423967.221","53.7362139853552","-2.12344410756551"
"405385.028","422863.053","53.7374531620803","-2.12407016383419"
"402425.958","418043.03","53.7365600606737","-2.12519132330306"
"404165.991","428095.032","53.7440320468383","-2.12554524933933"
"404155.75","428424.244","53.7384043120908","-2.12574035421384"
"394435.973","429604.935","53.734609374761","-2.12794448251137"
"393332.02","424458.006","53.7413057583434","-2.12852364962448"
"399806.02","421909.99","53.7323685877611","-2.13027011386432"
"394008.652","422228.432","53.7457221303399","-2.02672069442409"
"398501.015","423186.996","53.7497548016564","-2.03692976022624"
"398707.989","423033.959","53.7328737049914","-2.04634909157632"
"406045.976","417546.994","53.733506828607","-2.04946850416368"
"390419.013","424348.958","53.7342709441458","-2.05021256471367"
"395411.98","427161.942","53.7239977111234","-2.09298860149852"
"396239.045","428225.053","53.7424944760666","-2.10776895906186"
"395921.479","428529.63","53.7094593088203","-2.14886702111354"
"394708.022","432241.041","53.7092043061668","-2.15154740016842"
"395730.053","428730.962","53.7302485889993","-2.15171423885263"
"406336.99","418254.953","53.7116877516995","-2.15693603417047"
"414103.001","425752.993","53.7309208023241","-2.16032645437215"
"403318.995","428185.056","53.7108376780743","-2.16103866220457"
"395556.028","432141.005","53.7096355329107","-2.16362510381081"
"395340.996","429151.004","53.7095805241226","-2.16332506535415"
"391905.009","426618.994","53.7276253577528","-2.16607845519672"
"393791.995","421538.02","53.7249739927237","-2.16995915362489"
"399727.02","423108.993","53.7368382187679","-2.13129877756798"
"404164.987","425573.994","53.7115024297755","-2.13152452227967"
"398790.04","429055.061","53.7381013824234","-2.13171315461673"
"413484.152","423434.396","53.7451043220548","-2.13175005177309"
"409392.945","421034.968","53.7381823926874","-2.13172914619709"
"413605.287","428586.685","53.7446632661133","-2.13188606221129"
"400476.935","424402.808","53.7391075265033","-2.13220118113886"
"405765.092","419827.521","53.743773159827","-2.13242913903343"
"400697.693","424429.088","53.7409317835383","-2.13260119319638"
"390800.983","426684.035","53.7043735995815","-2.13250203985739"
"390801.033","426543.067","53.7398896519158","-2.13282624868341"
"390825.032","426602.989","53.7407607690511","-2.1328742269333"
"391390.969","426213.043","53.7424779998578","-2.13315222641872"
"389889.026","426151.991","53.7382794470099","-2.1337914296433"
"392694.994","421376.982","53.7314205079203","-2.13378462895354"
"392980.005","422401.018","53.7093501381515","-2.13518415981514"
"393736.97","423596.931","53.7122116297433","-2.1405266948521"
"393860.002","425341.019","53.7262688280903","-2.14204406998174"
"397095.178","430365.146","53.7267499156084","-2.14261313219481"
"397133.965","430106.215","53.710624437711","-2.14488539997389"
"397238.019","429952.942","53.7145080298879","-2.14495916194345"
"397336.208","429791.329","53.7113775743261","-2.14663058603741"
"397359.661","429652.353","53.7101723966339","-2.14679368956534"
"397641.403","428231.107","53.6896328313018","-1.95524233519839"
"397830.031","429238.001","53.728772787756","-1.86984696138137"
"398088.287","429109.715","53.6614844433153","-1.94790644517606"
"391438.019","426828.007","53.6647401519505","-2.03333375895348"
"391657.01","426639.018","53.6582671931776","-1.94797161154262"
"391677.976","421739.072","53.6578361839573","-1.95057497604907"
"391733.985","421378.045","53.6550713451042","-2.02826848079351"
"391883.996","423571.003","53.7067597633747","-1.79396372566789"
"398461.031","429025.015","53.7811023008997","-2.08508515136148"
"398894.914","429492.266","53.6895798396825","-1.95594442222031"
"399300.01","428589.009","53.6821660959903","-1.96349290706095"
"400155.988","422707.022","53.7148715862395","-1.90577408348697"
"400326.031","423323.929","53.7613956929775","-1.8047711468792"
"400406.022","423600.958","53.7634028970436","-1.80685534603143"
"400501.991","423697.984","53.6654902421168","-2.03545100267552"
"403325.655","427022.387","53.6801661647343","-2.01458134406004"
"404512.98","422283.973","53.777473862749","-2.0078305537194"
"404207.003","426584.045","53.6889131014689","-1.86004993331619"
"393234.022","421699.033","53.7062259568667","-2.00145420363669"
"406314.988","417997.034","53.6859585288131","-1.9608842871802"
"406713.035","419475.952","53.6859654083371","-1.95400938981025"
"406070.984","417739.052","53.7212650019491","-2.13922394423032"
