type,features.type,features.geometry,features.properties.export_mpan_msid,features.properties.import_mpan_msid,features.properties.customer_name,features.properties.customer_site,features.properties.address_line_1,features.properties.address_line_2,features.properties.town_city,features.properties.county,features.properties.postcode,features.properties.country,features.properties.location_x_coordinate_eastings_where_data_is_held,features.properties.location_y_coordinate_northings_where_data_is_held,features.properties.grid_supply_point,features.properties.bulk_supply_point,features.properties.primary,features.properties.point_of_connection_poc_voltage_kv,features.properties.licence_area,features.properties.energy_source_1,features.properties.energy_conversion_technology_1,features.properties.chp_cogeneration_yes_no,features.properties.storage_capacity_1_mwh,features.properties.storage_duration_1_hours,features.properties.energy_source_energy_conversion_technology_1_registered_capacity_mw,features.properties.energy_source_2,features.properties.energy_conversion_technology_2,features.properties.chp_cogeneration_2_yes_no,features.properties.storage_capacity_2_mwh,features.properties.storage_duration_2_hours,features.properties.energy_source_energy_conversion_technology_2_registered_capacity_mw,features.properties.energy_source_3,features.properties.energy_conversion_technology_3,features.properties.chp_cogeneration_3_yes_no,features.properties.storage_capacity_3_mwh,features.properties.storage_duration_3_hours,features.properties.energy_source_energy_conversion_technology_3_registered_capacity_mw,features.properties.flexible_connection_yes_no,features.properties.connection_status,features.properties.already_connected_registered_capacity_mw,features.properties.maximum_export_capacity_mw,features.properties.maximum_export_capacity_mva,features.properties.maximum_import_capacity_mw,features.properties.maximum_import_capacity_mva,features.properties.date_connected,features.properties.accepted_to_connect_registered_capacity_mw,features.properties.change_to_maximum_export_capacity_mw,features.properties.change_to_maximum_export_capacity_mva,features.properties.change_to_maximum_import_capacity_mw,features.properties.change_to_maximum_import_capacity_mva,features.properties.date_accepted,features.properties.target_energisation_date,features.properties.distribution_service_provider_y_n,features.properties.transmission_service_provider_y_n,features.properties.reference,features.properties.in_a_connection_queue_y_n,features.properties.distribution_reinforcement_reference,features.properties.transmission_reinforcement_reference,features.properties.last_updated,features.properties.geopoint
"FeatureCollection","Feature","[Record]","2394000123080","Data Not Available","Womersley Hill Solar","Womersley Hill Solar","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",455685,413924,"West Melton / Thorpe Marsh","Doncaster B/Thorpe Marsh","Askern",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.11,"","","","","","","","","","","","","No","Connected",0.116,0.11,0.116,"","",2015-07-07 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000114485","Data Not Available","Moorlands Farm","Moorlands Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",407401,441553,"Bradford West","Bingley 132/33kV","Airedale Road",0.4,"Northern Powergrid (Yorkshire) plc","Wind","Onshore wind turbines","No","","",0.08,"","","","","","","","","","","","","No","Connected",0.084,0.09,0.095,"","",2014-06-25 00:00:00.000,,,,"","","2014-05-14 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","District Heating System Backup Generator, 3 Flax Place, Leeds, LS9 8HF","District Heating System Backup Generator, 3 Flax Place, Leeds, LS9 8HF","3 Flax Place","Richmond Hill","Leeds","West Yorkshire","LS9 8HF","England",431092,433354,"Skelton Grange","Low Road","Armouries Drive",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.4,"","","","","","","","","","","","","No","Connected",0.421,0,0,"","",2019-02-22 00:00:00.000,,,,"","","2018-07-26 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000137872","Data Not Available","Rotherham Bus Station, Frederick Street, Rotherham, S60 1QN","Rotherham Bus Station, Frederick Street, Rotherham, S60 1QN","Frederick Street","Rotherham","Rotherham","South Yorkshire","S60 1QN","England",442839,393059,"West Melton / Thorpe Marsh","Rawmarsh Road 1_2","Rawmarsh Road 1_2 Direct",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.175,"","","","","","","","","","","","","No","Connected",0.184,0.175,0.184,"","",2019-04-05 00:00:00.000,,,,"","","2018-07-12 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000138760","Data Not Available","Dalesman House PV","Dalesman House PV","Dalesman House","Chase Way","Bradford","West Yorkshire","BD5 8HW","England",416331,430601,"Skelton Grange","Staygate","Spring Mill Street",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.223,"","","","","","","","","","","","","No","Connected",0.235,0.223,0.235,"","",2019-03-05 00:00:00.000,,,,"","","2018-11-09 10:32:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Green Lane Energy Storage Scheme","Green Lane Energy Storage Scheme","GREEN LANE NORTH SIDE OF MORTHERN ROAD","THURCROFT","Rotherham","South Yorkshire","S66 9JE","England",448478,389543,"West Melton / Thorpe Marsh","Doncaster B/Thorpe Marsh","Armthorpe",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.16,"","","","","","","","","","","","","No","Connected",0.168,0.16,0.168,"","",2020-09-11 00:00:00.000,,,,"","","2020-05-20 00:00:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Pollington Grange CHP Additional","Pollington Grange CHP Additional","Pollington Grange","Balne Hall Road","Google","East Yorkshire","DN14 0DY","England",461609,419086,"Ferrybridge B","Kirkhaw Lane","Pollington",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.07,"","","","","","","","","","","","","No","Connected",0.074,0.07,0.074,"","",2021-03-05 14:16:00.000,,,,"","","2020-10-21 00:00:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000121038","Data Not Available","Skylark Farm Wind Farm","Skylark Farm Wind Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",481266,446498,"Creyke Beck","Driffield/Beverley Group","Hayton",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.475,"","","","","","","","","","","","","No","Connected",0.5,0.475,0.5,"","",2015-09-25 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000122690","Data Not Available","Arnold Grange Wind Farm","Arnold Grange Wind Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",516963,446928,"Creyke Beck","Driffield/Beverley Group","Seaton",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.5,"","","","","","","","","","","","","No","Connected",0.526,0.5,0.526,"","",2015-07-07 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000121933","Data Not Available","Elder Farm, Willitoft, Goole","Elder Farm, Willitoft, Goole","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",476292,429220,"Drax","Osgodby 3/4","Thorpe Road",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.475,"","","","","","","","","","","","","No","Connected",0.5,0.475,0.5,"","",2015-07-07 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000119828","Data Not Available","Saddleworth Wind Farm","Saddleworth Wind Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",404430,418619,"Elland","Sowerby Bridge 132/33kV","Sowerby Bridge 33/11kV",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.25,"","","","","","","","","","","","","No","Connected",0.263,0.25,0.263,"","",2015-10-12 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000125228","Data Not Available","Laynes Piggery Biogas","Laynes Piggery Biogas","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",492605,390272,"Keadby","Blyton","HARPSWELL",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.485,"","","","","","","","","","","","","No","Connected",0.511,0.485,0.511,"","",2015-11-30 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000116604","Data Not Available","Wind Turbine, East Butterwick, Burringham","Wind Turbine, East Butterwick, Burringham","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",488280,409151,"Keadby","SCUNTHORPE SOUTH","BRIDGES ROAD",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.5,"","","","","","","","","","","","","No","Connected",0.526,0.5,0.526,"","",2015-07-07 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000116720","Data Not Available","Shafton Wind Farm","Shafton Wind Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",437245,408387,"West Melton Section 3","Hunningley","Burton Road",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.5,"","","","","","","","","","","","","No","Connected",0.526,0.5,0.526,"","",2015-07-07 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","2353521343926","SCROMBECK FARM, BANKWOOD ROAD, 2353521343917 / 2353521343926 /2353521343910, STAPLETON, PONTEFRACT, WF8 3DD","SCROMBECK FARM, BANKWOOD ROAD, 2353521343917 / 2353521343926 /2353521343910, STAPLETON, PONTEFRACT, WF8 3DD","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",450605,418981,"West Melton / Thorpe Marsh","Doncaster B/Thorpe Marsh","Askern",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.171,"","","","","","","","","","","","","No","Connected",0.18,0.171,0.18,"","",2017-06-27 00:00:00.000,,,,"","","2017-03-10 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Recovery Facility, Newmarket Approach, Leeds, LS9 0RJ","Recovery Facility, Newmarket Approach, Leeds, LS9 0RJ","Recovery Facility","Newmarket Approach","Data Not Available","Leeds","LS9 0RJ","England",432696,432679,"Skelton Grange","Leeds East","Pontefract Lane 1/2",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.4,"","","","","","","","","","","","","No","Connected",0.421,0,0,"","",2019-02-19 00:00:00.000,,,,"","","2018-07-25 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000139382","Data Not Available","CHP Generation, Lanes Farm, Pontefract","CHP Generation, Lanes Farm, Pontefract","Lanes Farm","Ackworth","PONTEFRACT","West Yorkshire","WF7 7DX","England",444316,415189,"Ferrybridge A","Ferrybridge A","Hemsworth",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","Yes","","",0.998,"","","","","","","","","","","","","No","Connected",1.051,0.998,1.051,"","",2019-05-29 00:00:00.000,,,,"","","2018-09-07 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000139833","Data Not Available","Wellgate PV","Wellgate PV","Car Park","Wellgate","Rotherham","South Yorkshire","S60 2LT","England",443029,392755,"West Melton / Thorpe Marsh","Rawmarsh Road 1_2","Rawmarsh Road 1_2 Direct",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.09,"","","","","","","","","","","","","No","Connected",0.095,0.09,0.095,"","",2019-08-04 00:00:00.000,,,,"","","2019-03-19 09:39:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Plaxton Bridge Road PV","Plaxton Bridge Road PV","30 Plaxton bridge road","Woodmansey","Beverley","East Yorkshire","HU17 0RT","England",505936,436084,"Creyke Beck","Beverley 132/33kV","Spark Mill Lane",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.55,"","","","","","","","","","","","","No","Connected",0.579,0.55,0.579,"","",2020-10-08 00:00:00.000,,,,"","","2019-09-13 13:26:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Bronte House","Bronte House","Bronte House","Station Road","Bradford","West Yorkshire","BD13 5HP","England",406514,436727,"Bradford West","Bingley 132/33kV","Harden",11,"Northern Powergrid (Yorkshire) plc","Fossil - Gas","Steam turbine (thermal power plant)","Yes","","",0.19,"","","","","","","","","","","","","No","Connected",0.2,0.19,0.2,"","",2020-08-15 00:00:00.000,,,,"","","2019-09-09 10:28:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000321113","Data Not Available","East Close Farm, Sedgefield, Stockton-on-Tees, Durham","East Close Farm, Sedgefield, Stockton-on-Tees, Durham","East Close Farm","Sedgefield","Stockton-On-Tees","County Durham","TS21 3HW","England",438316,528132,"Hartmoor","Hartmoor","Wynyard",20,"Northern Powergrid (Northeast) plc","Wind","Onshore wind turbines","No","","",0.77,"","","","","","","","","","","","","No","Connected",0.811,0.732,0.771,"","",2015-03-20 00:00:00.000,,,,"","","2016-11-16 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000324870","Data Not Available","Laverick Plant Hire (Original record: Hill Cross Furniture), North Lingy Moor Farm DL10 6QN","Laverick Plant Hire (Original record: Hill Cross Furniture), North Lingy Moor Farm DL10 6QN","North Lingy Moor Farm","Moulton","Richmond","Richmondshire","DL10 6QN","England",425008,504556,"Norton","Darlington North","Richmond T2",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.19,"","","","","","","","","","","","","No","Connected",0.2,0.19,0.2,"","",2016-04-04 00:00:00.000,,,,"","","2016-04-13 00:00:00","","","","","","","",2023-11-14 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000329637","Data Not Available","Barford Court and Stretford Court, Gateshead, NE9 6LU","Barford Court and Stretford Court, Gateshead, NE9 6LU","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",426212,559607,"West Boldon","West Boldon","Harlow Green",0.4,"Northern Powergrid (Northeast) plc","Fossil - Gas","Engine (combustion / reciprocating)","No","","",0.45,"","","","","","","","","","","","","No","Connected",0.474,0.45,0.474,"","",2018-04-06 00:00:00.000,,,,"","","2017-10-17 16:02:00","","","","","","","",2023-11-14 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Lidl Knaresborough","Lidl Knaresborough","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",432056,455667,"Knaresborough","Harrogate 132/11kV","Harrogate 132/11kV Direct",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.195,"","","","","","","","","","","","","No","Connected",0.205,0.195,0.205,"","",2022-07-12 00:00:00.000,,,,"","","2021-08-02 00:00:00","","","","","","","",2023-11-14 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000131417","Data Not Available","Blue Keld Water, Throstle Nest, Driffield YO25 9RE","Blue Keld Water, Throstle Nest, Driffield YO25 9RE","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",505180,450078,"Creyke Beck","Beverley 132/33kV","Norwood",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.18,"","","","","","","","","","","","","No","Connected",0.189,0.18,0.189,"","",2016-07-15 00:00:00.000,,,,"","","2016-07-08 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000121047","Data Not Available","Church Farm Wind Farm","Church Farm Wind Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",503717,440538,"Creyke Beck","Beverley 132/33kV","Norwood",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.475,"","","","","","","","","","","","","No","Connected",0.5,0.475,0.5,"","",2015-05-31 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000119483","Data Not Available","Green Park Wind Farm","Green Park Wind Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",486861,431160,"Creyke Beck","Hull West","Newport 1",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.475,"","","","","","","","","","","","","No","Connected",0.5,0.475,0.5,"","",2015-09-12 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000117510","Data Not Available","Park Nook Wind Farm","Park Nook Wind Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",409582,422211,"Elland","Sowerby Bridge 132/33kV","Salterhebble",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.5,"","","","","","","","","","","","","No","Connected",0.526,0.5,0.526,"","",2015-07-07 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000124614","Data Not Available","Low Hall Farm Anaerobic Digestion","Low Hall Farm Anaerobic Digestion","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",451460,433207,"Ferrybridge B","Bramham","Sherburn",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.475,"","","","","","","","","","","","","No","Connected",0.5,0.475,0.5,"","",2015-09-05 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000123601","Data Not Available","Lockwood Solar (Team Impressions PV)","Lockwood Solar (Team Impressions PV)","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",430075,428440,"Kirkstall B","Beeston Royds 132/33kV","Middleton Town Street",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.2,"","","","","","","","","","","","","No","Connected",0.211,0.2,0.211,"","",2015-11-06 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000120665","Data Not Available","Woodhouse Farm, East End Road, Preston, Hull, HU12 8SJ","Woodhouse Farm, East End Road, Preston, Hull, HU12 8SJ","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",519642,431279,"Saltend North","Hull East 132/33kV","Hull East 33/11kV",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.5,"","","","","","","","","","","","","No","Connected",0.526,0.5,0.526,"","",2016-07-01 00:00:00.000,,,,"","","2015-01-26 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000092557","Data Not Available","Yorkshire Water, Calder Vale Road CHP","Yorkshire Water, Calder Vale Road CHP","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",434067,419089,"West Melton Section 3","Wakefield Monckton Road","Woodcock Street",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.415,"","","","","","","","","","","","","No","Connected",0.437,0.415,0.437,"","",2015-07-07 00:00:00.000,,,,"","","2015-01-01 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000133822","Data Not Available","Dilwyn Howels, Brunel Close, Hanworth, Doncaster","Dilwyn Howels, Brunel Close, Hanworth, Doncaster","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",461573,390615,"Thurcroft","Thurcroft","Costhorpe",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.5,"","","","","","","","","","","","","No","Connected",0.526,0.5,0.526,"","",2017-04-07 00:00:00.000,,,,"","","2017-01-09 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000136674","Data Not Available","Corrboard Waldo Way, Normanby","Corrboard Waldo Way, Normanby","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",488947,414236,"Keadby","Scunthorpe North","Billet Lane",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.76,"","","","","","","","","","","","","No","Connected",0.8,0.76,0.8,"","",2017-11-28 00:00:00.000,,,,"","","2017-07-03 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","A & J Scott Sawmill, Wooperton, Alnwick, Northumberland","A & J Scott Sawmill, Wooperton, Alnwick, Northumberland","Aj Scott Sawmill","Station Sawmills","Wooperton","Northumberland","NE66 4XW","England",405170,619755,"Blyth 132kV","Linton","Denwick",20,"Northern Powergrid (Northeast) plc","Fossil - Gas","Engine (combustion / reciprocating)","Yes","","",0.18,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.18,0.18,0.189,"","","2016-09-23 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Goole & District Hospital","Goole & District Hospital","GOOLE & DISTRICT HOSPITAL","WOODLAND AVENUE","Google","East Yorkshire","DN14 6RX","England",474291,425370,"Camblesforth","Camblesforth","Goole",0.4,"Northern Powergrid (Yorkshire) plc","Fossil - Gas","Steam turbine (thermal power plant)","Yes","","",0.19,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.19,0.19,0.2,"","","2020-09-23 00:00:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Granary Wharf House CHP","Granary Wharf House CHP","Granary Wharf House","2 Wharf Approach","Leeds","West Yorkshire","LS1 4BR","England",429785,433186,"Skelton Grange","Low Road","Whitehall Road 2/3",0.4,"Northern Powergrid (Yorkshire) plc","Fossil - Gas","Steam turbine (thermal power plant)","Yes","","",0.3325,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.3325,0.3325,0.35,"","","2020-10-15 00:00:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Hull Royal Infirmary CPC","Hull Royal Infirmary CPC","Hull Royal Infirmary","Anlaby Road","Hull","East Yorkshire","HU3 2JZ","England",508397,428848,"Creyke Beck","Hull South","Clarendon Street",0.4,"Northern Powergrid (Yorkshire) plc","Fossil - Gas","Engine (combustion / reciprocating)","Yes","","",0.145,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.145,0.145,0.153,"","","2020-11-27 00:00:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Ron Hull BESS","Ron Hull BESS","Ron Hull 8","Grange Mill Lane","Sheffield","South Yorkshire","S9 1HW","England",438212,393030,"Wincobank","Wincobank","New Droppingwell Road",0.4,"Northern Powergrid (Yorkshire) plc","Stored Energy (all stored energy irrespectve of the original energy source)","Storage - Electrochemical  (Batteries)","No","","",0.262,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.262,0.262,0.276,"","","2023-09-05 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","First Bus Group BESS","First Bus Group BESS","First Bus Group","Donisthorpe Street","Leeds","West Yorkshire","LS10 1PL","England",431101,432189,"Skelton Grange","Low Road","Brookfield Street",0.4,"Northern Powergrid (Yorkshire) plc","Stored Energy (all stored energy irrespectve of the original energy source)","Storage - Electrochemical  (Batteries)","No","","",0.39,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.39,0.39,0.411,"","","2021-01-12 00:00:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Evergreen Garden Care CHP","Evergreen Garden Care CHP","Evergreen Garden Care","Old Scotts Plant","Howdendyke","East Yorkshire","DN14 7UF","England",476011,426786,"Drax","Osgodby 3/4","Thorpe Road",0.4,"Northern Powergrid (Yorkshire) plc","Fossil - Gas","Steam turbine (thermal power plant)","Yes","","",0.43,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.43,0.43,0.453,"","","2021-05-24 00:00:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Esseco Wakefield","Esseco Wakefield","Esseco Uk Ltd","Calder Vale Road","WAKEFIELD","West Yorkshire","WF1 5PH","England",434253,420167,"West Melton Section 3","Wakefield Monckton Road","Woodcock Street",0.4,"Northern Powergrid (Yorkshire) plc","Fossil - Gas","Steam turbine (thermal power plant)","Yes","","",0.11,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.11,0.11,0.116,"","","2023-06-23 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Edward Baarda CHP","Edward Baarda CHP","Edward Baarda Limited","42 Stockbridge Road","BROUGH","East Yorkshire","HU15 1HN","England",493975,428080,"Creyke Beck","Hull West","SKILLINGS LANE",0.4,"Northern Powergrid (Yorkshire) plc","Fossil - Gas","Engine (combustion / reciprocating)","Yes","","",0.107,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.107,0.19,0.2,"","","2022-08-01 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","1574000326557","Data Not Available","Lighthouse View, Spectrum Business Park, Seaham","Lighthouse View, Spectrum Business Park, Seaham","Lighthouse View","Spectrum Business Park","SEAHAM","County Durham","SR7 7TT","England",443313,548056,"Hawthorn Pit Grid","Hawthorn Pit Grid","Stoney Cut",0.4,"Northern Powergrid (Northeast) plc","Solar","Photovoltaic","No","","",0.16,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.16,0.16,0.168,"","","2016-04-22 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","HCF, Cathedral House, St Thomas Road, Huddersfield HD1 3LG","HCF, Cathedral House, St Thomas Road, Huddersfield HD1 3LG","Hcf","St Thomas Road","Huddersfield","Kirklees","HD1 3LG","England",413758,415938,"Skelton Grange","Saint Andrews Road 132/33kV","Folly Hall",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.25,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.25,0.25,0.263,"","","2018-07-16 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Riverside Business Park, Royd Ings Avenue, Keighley, BD21 4AF","Riverside Business Park, Royd Ings Avenue, Keighley, BD21 4AF","Riverside Business Park","Royd Ings Avenue","Keighley","Bradford","BD21 4AF","England",407401,441553,"Bradford West","Bingley 132/33kV","Airedale Road",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.19,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.19,0.19,0.2,"","","2018-07-03 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
